trial_id,gesture_label,gesture_name,repeat_index,stage,sample_index,sample_time_s,raw_ch0,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,filtered_ch0,filtered_ch1,filtered_ch2,filtered_ch3,filtered_ch4,filtered_ch5,filtered_ch6,filtered_ch7,activity
power_01,1,POWER,1,active,7096,50.160927,-34256.97000000,11144.65500000,-11332.80000000,3459.73500000,1080.49500000,-16671.10500000,-36039.60000000,19516.45500000,-14.51587119,67.64376640,213.37798858,72.84884450,-4.73288865,-43.82013582,-40.40071107,-77.23956898,66.82247190
power_01,1,POWER,1,active,7097,50.162927,-34253.86500000,11098.48500000,-11460.69000000,3422.52000000,1089.94500000,-16673.35500000,-36088.29000000,19537.02000000,-38.58354508,-12.96020643,-14.75966610,-32.57054185,-74.76223025,-121.88305518,-56.63865802,-35.04871788,48.40082760
power_01,1,POWER,1,active,7098,50.164927,-34268.35500000,11072.83500000,-11470.09500000,3411.72000000,1095.07500000,-16617.51000000,-35959.77000000,19440.49500000,-29.03681149,-63.80588043,-150.70071973,-95.32503968,-58.82173176,-44.41133900,-10.42382337,-32.94387913,60.68365307
power_01,1,POWER,1,active,7099,50.166927,-34242.70500000,11097.63000000,-11457.22500000,3415.68000000,1113.12000000,-16569.85500000,-35928.00000000,19415.88000000,-85.45916126,-55.55534304,-75.71592692,-70.52177209,-37.82411735,23.05676482,116.65442675,-136.90003582,75.21094351
power_01,1,POWER,1,active,7100,50.168636,-34224.57000000,11190.46500000,-11465.23500000,3492.09000000,1186.60500000,-16558.24500000,-36047.38500000,19418.76000000,-48.53172697,-10.29361666,-55.55349396,-38.12004680,-15.10060036,20.56156658,33.84973000,-55.46726707,34.68475605
power_01,1,POWER,1,active,7101,50.170636,-34102.62000000,11263.09500000,-11534.53500000,3544.65000000,1233.63000000,-16540.83000000,-36132.79500000,19439.37000000,-0.89957998,49.68475470,-65.25065404,33.66380626,57.13553566,32.56636482,-79.41135560,-11.87394978,41.31075011
power_01,1,POWER,1,active,7102,50.172636,-33935.40000000,11317.32000000,-11554.87500000,3557.07000000,1277.59500000,-16486.38000000,-36003.15000000,19541.20500000,74.71274275,48.21374706,-51.63111436,44.85397975,58.96280990,46.84726909,17.11203137,29.31739867,46.45638662
power_01,1,POWER,1,active,7103,50.174636,-34093.44000000,11246.53500000,-11573.23500000,3472.87500000,1199.43000000,-16557.66000000,-35941.72500000,19651.23000000,52.23000283,-4.56489242,-30.28309594,-19.38057933,14.98168960,32.61451772,132.11659429,124.10397036,51.28441781
power_01,1,POWER,1,active,7104,50.176636,-34314.34500000,11137.86000000,-11467.17000000,3433.45500000,1125.54000000,-16604.28000000,-36043.92000000,19590.88500000,-194.41529539,-95.92409343,34.03468267,-65.38192826,-60.45786057,-44.28060368,77.13907945,72.74341901,80.54712031
power_01,1,POWER,1,active,7105,50.178636,-34195.45500000,11304.22500000,-11171.43000000,3620.79000000,1254.28500000,-16539.70500000,-36265.59000000,19589.26500000,-179.76961788,-68.25265004,153.11163024,-5.26718779,-48.90872838,-42.21440854,-91.59323790,-24.03175349,76.64365178
power_01,1,POWER,1,active,7106,50.180636,-34164.49500000,11310.52500000,-11213.82000000,3624.61500000,1270.71000000,-16556.04000000,-36267.61500000,19582.83000000,33.74859964,57.48946357,171.60231587,79.06283038,43.02604217,8.34571073,-118.97223399,-27.44790685,67.46188790
power_01,1,POWER,1,active,7107,50.182636,-34167.78000000,11170.26000000,-11436.48000000,3457.93500000,1103.08500000,-16647.75000000,-35939.56500000,19502.37000000,5.10786339,-57.03451414,-107.60842046,-79.31880437,-81.81165336,-77.76595095,111.68714216,-45.22376224,70.69476388
power_01,1,POWER,1,active,7108,50.184636,-34233.03000000,11051.64000000,-11867.67000000,3309.25500000,1039.32000000,-16586.01000000,-35926.33500000,19409.17500000,-59.16268849,-208.28692130,-384.32242735,-247.83438976,-211.96348711,-96.12956853,266.97180061,-113.07074385,198.46775338
power_01,1,POWER,1,active,7109,50.186636,-34249.90500000,11051.73000000,-12046.36500000,3276.85500000,1096.74000000,-16528.45500000,-36061.65000000,19461.96000000,-53.42257958,-137.91120956,-402.05979856,-180.17447637,-96.35113447,16.21139535,54.26739502,-71.91859007,126.53957237
power_01,1,POWER,1,active,7110,50.188636,-34156.30500000,11180.29500000,-11739.87000000,3414.55500000,1254.96000000,-16445.52000000,-36045.09000000,19420.92000000,-17.02037384,-12.58309695,-85.01373635,-22.91840575,57.31465953,59.18405058,-89.75377014,8.05906152,43.98089433
power_01,1,POWER,1,active,7111,50.190636,-34019.23500000,11401.11000000,-11042.64000000,3739.45500000,1366.24500000,-16445.34000000,-36005.98500000,19379.02500000,113.66626575,154.84979122,505.64869945,220.02980174,159.40860292,60.93664571,10.91628373,-18.61659168,155.50908527
power_01,1,POWER,1,active,7112,50.192636,-34119.72000000,11357.59500000,-11013.16500000,3717.90000000,1251.04500000,-16573.27500000,-35972.41500000,19433.97000000,103.40294357,191.69860913,647.52627819,305.72467219,115.60853766,0.34215108,5.65597310,5.05321845,171.87654792
power_01,1,POWER,1,active,7113,50.194636,-34353.54000000,10995.88500000,-11857.54500000,3194.37000000,940.86000000,-16758.18000000,-36018.36000000,19639.48500000,-80.28826392,-66.52314396,-45.36937159,-56.12895927,-105.94753553,-124.44445693,-29.77414048,143.53103827,81.50086374
power_01,1,POWER,1,active,7114,50.196636,-34344.94500000,11023.38000000,-11778.79500000,3272.58000000,1065.73500000,-16654.50000000,-36220.50000000,19596.06000000,-108.34888993,-187.24600888,-505.24613783,-271.41560972,-127.66717729,-76.94798235,-109.60326831,169.32589199,194.47512079
power_01,1,POWER,1,active,7115,50.198636,-34140.69000000,11266.38000000,-11158.15500000,3644.14500000,1301.17500000,-16492.59000000,-36194.94000000,19543.59000000,102.86009803,96.88358165,96.66316998,132.21862236,158.08541266,124.98148570,-172.85745683,23.77996253,113.54122372
power_01,1,POWER,1,active,7116,50.200636,-34329.15000000,11179.80000000,-11067.16500000,3577.54500000,1176.34500000,-16568.73000000,-35960.94000000,19492.60500000,149.22254176,212.76092045,455.06497027,293.14623799,185.59282177,131.23787430,40.64643255,-48.02188874,189.46171098
power_01,1,POWER,1,active,7117,50.202636,-34362.72000000,11015.50500000,-11333.74500000,3409.02000000,1059.75000000,-16607.56500000,-35844.30000000,19422.49500000,-51.11557425,-38.25829213,-33.59557506,-62.73278904,-86.12385296,-33.67568362,194.12690066,-44.20896659,67.97970429
power_01,1,POWER,1,active,7118,50.204636,-34136.46000000,11147.44500000,-11501.05500000,3489.16500000,1192.36500000,-16511.13000000,-35923.77000000,19332.18000000,40.52062484,-51.59303310,-276.57268830,-109.37155117,-64.80826562,-15.55903108,60.52739517,-91.51539607,88.80849817
power_01,1,POWER,1,active,7119,50.206636,-33995.43000000,11400.70500000,-11320.56000000,3699.99000000,1384.47000000,-16377.93000000,-35914.41000000,19349.77500000,223.46798010,162.92674902,-156.05643956,77.20986975,119.25250286,92.10571583,-59.62669125,-62.13144510,119.09717418
power_01,1,POWER,1,active,7120,50.208636,-33798.51000000,11517.30000000,-11119.95000000,3775.32000000,1435.41000000,-16341.79500000,-35882.64000000,19526.26500000,151.00899955,197.12605949,49.73159898,111.21436043,117.08722087,80.65481072,-41.01704948,65.53504864,101.67189352
power_01,1,POWER,1,active,7121,50.210636,-33865.38000000,11466.13500000,-11023.38000000,3721.54500000,1348.69500000,-16460.28000000,-35946.27000000,19532.38500000,75.88683495,56.54568864,142.84820898,26.01007153,6.82127916,-11.96318521,-47.65588455,124.59570145,61.54085681
power_01,1,POWER,1,active,7122,50.212636,-34437.33000000,10978.11000000,-11629.35000000,3288.46500000,993.24000000,-16738.47000000,-36050.49000000,19504.93500000,-246.29216963,-227.91268257,-173.32611663,-207.75231885,-188.91149085,-177.58192918,-121.59435528,27.15416557,171.31565357
power_01,1,POWER,1,active,7123,50.214636,-34737.39000000,10685.88000000,-12130.96500000,2981.34000000,771.88500000,-16876.30500000,-36069.43500000,19511.82000000,-573.87978188,-472.69443137,-576.14587943,-412.94299688,-330.40469553,-252.72256833,-112.16763539,-39.95793723,346.36449075
power_01,1,POWER,1,active,7124,50.216636,-34549.51500000,10804.09500000,-12029.89500000,3034.57500000,819.04500000,-16828.96500000,-36054.63000000,19499.04000000,-244.36447008,-255.96551769,-417.71277720,-251.07637073,-172.40785593,-98.33486311,-26.38361070,-11.78918890,184.75433179
power_01,1,POWER,1,active,7125,50.218636,-34399.03500000,10985.62500000,-11677.36500000,3267.18000000,995.04000000,-16696.93500000,-36055.30500000,19453.50000000,186.10585905,160.82488607,188.67208193,139.63061079,121.95339608,103.61472573,19.55839770,-44.98024780,120.66752564
power_01,1,POWER,1,active,7126,50.220636,-34301.65500000,11117.20500000,-11379.42000000,3444.93000000,1109.07000000,-16610.71500000,-36047.65500000,19431.31500000,236.16358704,269.55982420,479.01582335,318.67711449,238.50053519,180.27328399,31.58482350,-50.47109310,225.53076061
power_01,1,POWER,1,active,7127,50.222636,-34169.26500000,11307.60000000,-11146.59000000,3663.72000000,1300.09500000,-16467.75000000,-36103.18500000,19445.31000000,230.83990382,275.27757782,478.78395471,324.20983669,239.14521605,178.19697638,23.42630192,-7.04396918,219.61546707
power_01,1,POWER,1,active,7128,50.224636,-34020.31500000,11439.49500000,-11010.60000000,3832.56000000,1467.00000000,-16365.55500000,-36177.07500000,19588.18500000,225.24975017,266.07558855,402.72293419,297.60571910,236.87680985,164.36792386,-17.20463331,54.63505838,208.09230218
power_01,1,POWER,1,active,7129,50.226636,-34063.38000000,11292.48000000,-11253.91500000,3652.15500000,1298.07000000,-16524.49500000,-36177.88500000,19728.04500000,103.94934154,62.25322193,106.57213271,89.38768380,74.36205285,33.39108865,-12.14180396,142.10213407,78.01993244
power_01,1,POWER,1,active,7130,50.228636,-34290.09000000,11008.57500000,-11888.32500000,3261.42000000,993.55500000,-16732.53000000,-36088.51500000,19486.62000000,-115.06625315,-223.15328986,-341.63773571,-269.86358893,-238.68690573,-188.84572676,81.15246607,17.99880860,184.55059685
power_01,1,POWER,1,active,7131,50.230636,-34236.40500000,11069.82000000,-12102.30000000,3231.67500000,1063.66500000,-16621.69500000,-35985.51000000,19315.39500000,-201.74938361,-269.24570840,-559.44748007,-365.62984595,-269.63642539,-158.02061935,164.61055344,-239.96731967,278.53841698
power_01,1,POWER,1,active,7132,50.232636,-33873.66000000,11352.87000000,-11733.34500000,3457.53000000,1277.28000000,-16466.80500000,-36000.49500000,19425.64500000,66.71856644,29.75492797,-133.84310077,-42.60046984,41.67904349,91.50792275,147.30048492,-173.86900059,90.90918960
power_01,1,POWER,1,active,7133,50.234636,-33666.12000000,11710.17000000,-10753.60500000,3966.93000000,1563.93000000,-16295.26500000,-36031.68000000,19676.74500000,288.46440256,287.66274183,575.03913849,311.41487602,242.05049481,184.33072522,51.00812604,107.22955041,255.90000692
power_01,1,POWER,1,active,7134,50.236636,-33980.35500000,11573.91000000,-10676.65500000,3946.63500000,1483.60500000,-16406.19000000,-36145.80000000,19816.02000000,37.26123202,191.86991251,732.03943892,347.75028003,175.02984852,87.05311428,-37.53140718,204.47269670,226.62599127
power_01,1,POWER,1,active,7135,50.238636,-34477.96500000,10974.69000000,-11372.08500000,3361.41000000,960.39000000,-16845.57000000,-36165.01500000,19562.58000000,-412.63118703,-272.91022620,-42.92594691,-143.49654457,-200.44881785,-208.78143502,-82.58643115,49.83577942,176.70204602
power_01,1,POWER,1,active,7136,50.240636,-34508.70000000,10863.45000000,-11688.66000000,3172.72500000,873.94500000,-16752.01500000,-35881.47000000,19419.21000000,-490.72862484,-560.12952081,-733.76272404,-573.89215591,-482.73825513,-359.43834782,29.22926417,-187.20578432,427.14058463
power_01,1,POWER,1,active,7137,50.242636,-34467.25500000,10906.24500000,-11832.03000000,3222.63000000,997.29000000,-16598.97000000,-35819.01000000,19395.58500000,-172.75242786,-243.63743423,-531.00385382,-310.57198292,-191.39190972,-33.94253312,169.32090737,-158.10434094,226.34067375
power_01,1,POWER,1,active,7138,50.244636,-34313.94000000,11054.02500000,-11690.19000000,3402.18000000,1135.48500000,-16567.24500000,-35937.72000000,19411.11000000,38.88223284,33.34085859,-232.61382766,-2.26920032,78.54336329,103.44998338,-6.74201003,-5.20780867,62.63116060
power_01,1,POWER,1,active,7139,50.246636,-34019.28000000,11241.94500000,-11447.23500000,3537.58500000,1226.92500000,-16513.29000000,-36036.94500000,19383.30000000,194.67109668,139.94514781,58.44228976,118.07183476,101.16595235,10.57636520,-198.71204036,4.16316465,103.21848645
power_01,1,POWER,1,active,7140,50.248636,-33859.08000000,11383.02000000,-11194.11000000,3688.47000000,1365.25500000,-16412.94000000,-36059.40000000,19436.80500000,347.71953646,281.94756208,363.26257330,242.17863695,189.29813785,115.29651501,-157.25636647,46.35983980,217.91489599
power_01,1,POWER,1,active,7141,50.250636,-34024.36500000,11316.73500000,-11332.21500000,3578.67000000,1280.65500000,-16489.44000000,-36006.48000000,19553.98500000,161.31616532,173.07033163,237.31133056,155.38330525,142.22217147,87.12706616,-90.76390969,115.45337287,145.33095662
power_01,1,POWER,1,active,7142,50.252636,-34404.16500000,11144.16000000,-11521.26000000,3461.98500000,1187.23500000,-16554.96000000,-35992.08000000,19551.46500000,-151.93454477,-8.14774926,-17.55302651,-0.62004547,3.09292083,-24.35641980,-10.21632552,117.00501386,41.61575575
power_01,1,POWER,1,active,7143,50.254636,-34155.94500000,11330.32500000,-11256.34500000,3612.87000000,1259.05500000,-16510.09500000,-36024.07500000,19536.25500000,-126.42696725,9.07536897,-20.44671203,19.67698644,10.71748132,8.26202347,2.63126464,40.88558636,29.76529881
power_01,1,POWER,1,active,7144,50.256636,-34034.89500000,11332.35000000,-11136.33000000,3600.81000000,1199.92500000,-16587.00000000,-36101.43000000,19537.29000000,195.64784855,137.73115988,178.93702440,123.45285800,63.47824972,23.64562865,-47.62294920,-6.11246316,97.07852269
power_01,1,POWER,1,active,7145,50.258636,-34294.59000000,11117.07000000,-11291.26500000,3456.09000000,1093.86000000,-16646.89500000,-36077.49000000,19609.69500000,125.86831796,18.22673291,52.52685409,-2.62986153,-31.82359682,-46.47287731,-26.20335343,38.04040061,42.72399933
power_01,1,POWER,1,active,7146,50.260636,-34434.18000000,10979.01000000,-11550.10500000,3345.75000000,1033.56000000,-16672.86000000,-36065.65500000,19670.67000000,-194.21017450,-200.64961777,-258.60338608,-165.88875892,-112.47015085,-73.22742890,22.72187009,64.60167781,136.54663312
power_01,1,POWER,1,active,7147,50.262636,-34338.42000000,11063.07000000,-11567.29500000,3403.62000000,1101.01500000,-16634.65500000,-36092.70000000,19375.15500000,-75.05491711,-90.95688458,-235.36550319,-91.12237927,-43.07614000,-22.72410889,30.93663827,-44.67851764,79.23938612
power_01,1,POWER,1,active,7148,50.264636,-34337.97000000,11017.93500000,-11668.36500000,3355.92000000,1097.82000000,-16598.74500000,-35996.22000000,19316.74500000,38.66243719,1.66818083,-121.19005124,-36.16873340,-3.19921504,6.72844072,40.71726073,-211.47067126,57.47562380
power_01,1,POWER,1,active,7149,50.266636,-34260.34500000,11114.10000000,-11545.92000000,3459.15000000,1183.00500000,-16532.10000000,-35973.63000000,19432.39500000,-5.29972720,-14.60871417,-10.68754670,-9.95870315,12.11284277,41.64856465,98.19385920,-77.57467010,33.76057849
power_01,1,POWER,1,active,7150,50.270086,-34097.22000000,11349.45000000,-11374.83000000,3723.79500000,1405.08000000,-16365.87000000,-36049.90500000,19592.46000000,101.09298679,124.87156014,181.92048742,147.00422964,114.90570356,109.71517041,46.55443599,132.22046147,119.78562943
power_01,1,POWER,1,active,7151,50.272086,-34000.56000000,11482.20000000,-11508.93000000,3789.13500000,1481.04000000,-16374.60000000,-36148.14000000,19705.86000000,156.75066590,222.19054754,194.24056187,240.69913285,193.21102280,133.04044340,-58.30485506,120.84404846,164.91015973
power_01,1,POWER,1,active,7152,50.274086,-33984.54000000,11368.53000000,-11753.28000000,3485.92500000,1260.27000000,-16580.88000000,-36148.99500000,19667.70000000,102.57109759,84.04659217,-52.86601126,10.09101834,25.63860115,-17.70107635,-34.38785504,67.16921040,49.30893279
power_01,1,POWER,1,active,7153,50.276086,-34201.39500000,11023.02000000,-11788.33500000,3159.36000000,927.22500000,-16822.57500000,-36076.27500000,19527.61500000,-26.46465992,-169.22786243,-121.35024517,-285.45843619,-240.79925658,-205.50113270,42.87137865,-88.81073782,147.56046368
power_01,1,POWER,1,active,7154,50.278086,-34314.93000000,10932.79500000,-11412.49500000,3258.99000000,928.53000000,-16771.45500000,-35955.72000000,19462.32000000,-166.62001825,-273.08180957,142.01843921,-209.29959256,-240.07486586,-148.83936938,121.22463385,-179.28161889,185.05504345
power_01,1,POWER,1,active,7155,50.280086,-34353.13500000,11030.31000000,-11139.88500000,3450.19500000,1069.15500000,-16615.26000000,-35869.68000000,19436.67000000,-129.81895670,-79.06349290,376.49199230,101.26592614,8.07059673,66.21809765,142.49297262,-91.20285657,124.32811145
power_01,1,POWER,1,active,7156,50.282086,-34328.65500000,11150.73000000,-11153.16000000,3546.13500000,1183.86000000,-16496.86500000,-35889.25500000,19438.92000000,-34.73610398,124.89251489,270.05765735,207.41662170,158.20051156,171.03567559,60.59824724,-28.42237409,131.91996330
power_01,1,POWER,1,active,7157,50.284086,-34282.62000000,11176.33500000,-11274.79500000,3551.67000000,1230.93000000,-16480.26000000,-36074.79000000,19466.59500000,-11.78428577,112.68526828,-38.44333251,99.05737506,114.66396628,103.15261872,-97.66027262,38.79200993,77.02989114
power_01,1,POWER,1,active,7158,50.286086,-34049.29500000,11335.18500000,-11221.24500000,3660.25500000,1327.63500000,-16434.00000000,-36116.14500000,19566.49500000,70.73565448,89.84319238,-136.64520039,44.47292903,70.91657823,18.62295889,-201.66836854,105.77321958,92.33476269
power_01,1,POWER,1,active,7159,50.288086,-33916.72500000,11413.26000000,-11174.44500000,3713.80500000,1355.26500000,-16462.98000000,-36004.32000000,19617.21000000,142.61982263,96.13237493,-81.17548374,36.06593170,37.48719239,-28.05460734,-84.51265091,123.38492502,78.67912358
power_01,1,POWER,1,active,7160,50.290086,-34115.94000000,11217.19500000,-11371.09500000,3533.04000000,1216.62000000,-16584.93000000,-35870.22000000,19588.68000000,-10.68111282,-52.62045960,-157.88628170,-76.85824616,-69.96345294,-107.07745259,77.12704192,59.80016317,76.50177636
power_01,1,POWER,1,active,7161,50.292086,-34391.52000000,11064.28500000,-11513.92500000,3392.41500000,1090.48500000,-16626.10500000,-35867.88000000,19502.28000000,-268.91159864,-245.36794096,-292.21372544,-222.44270766,-174.59744710,-138.69959170,76.72604279,-59.59115217,184.81877581
power_01,1,POWER,1,active,7162,50.294086,-34412.26500000,10982.79000000,-11739.46500000,3289.23000000,1012.86000000,-16684.15500000,-36005.22000000,19418.80500000,-248.91887545,-204.48285571,-298.29396763,-189.69360499,-142.38314113,-64.44285250,-32.35387894,-119.19347356,162.47033124
power_01,1,POWER,1,active,7163,50.296086,-34312.32000000,11018.65500000,-11867.67000000,3275.46000000,1056.96000000,-16639.83000000,-36017.73000000,19443.51000000,17.81492847,-42.51304841,-251.01843185,-67.31773407,-14.83087974,10.21309219,-109.16728377,-88.45915507,75.16681920
power_01,1,POWER,1,active,7164,50.298086,-34284.64500000,11015.91000000,-11865.69000000,3246.97500000,1032.88500000,-16673.94000000,-35999.82000000,19477.98000000,162.75458610,65.03779415,-127.13784133,11.42488422,72.45872151,54.91472033,-45.50299395,8.74979573,68.49766716
power_01,1,POWER,1,active,7165,50.300086,-34228.89000000,11095.60500000,-11592.76500000,3395.61000000,1111.72500000,-16631.59500000,-36095.04000000,19435.50000000,166.32826027,138.57188296,154.96433519,113.83429012,99.26598725,59.74165935,-25.56507057,46.36142114,100.57911336
power_01,1,POWER,1,active,7166,50.302086,-33941.20500000,11360.47500000,-11479.36500000,3647.83500000,1329.48000000,-16479.04500000,-36178.47000000,19511.73000000,230.07049662,223.55385119,336.66116909,240.35399423,163.46278468,86.17581505,-99.20232399,46.97971195,178.30751835
power_01,1,POWER,1,active,7167,50.304086,-33819.07500000,11572.78500000,-11454.25500000,3795.88500000,1541.92500000,-16297.92000000,-36106.74000000,19612.84500000,267.10274037,301.43768902,275.13589399,273.96369890,233.91683935,162.39587731,-29.86487494,130.68622915,209.31298038
power_01,1,POWER,1,active,7168,50.306086,-34068.64500000,11330.73000000,-11648.29500000,3488.76000000,1324.98000000,-16483.45500000,-36017.50500000,19621.30500000,-5.10539179,80.50825157,103.16197586,17.77440245,47.90313931,36.30535337,100.68480583,124.09527770,64.44232473
power_01,1,POWER,1,active,7169,50.308086,-34171.47000000,11101.00500000,-11204.55000000,3411.40500000,1083.19500000,-16651.93500000,-35998.15500000,19403.46000000,-310.41260489,-301.32777259,138.68174143,-267.03104704,-285.25768932,-216.07929521,119.56035671,-52.74804248,211.38731871
power_01,1,POWER,1,active,7170,50.310086,-34395.57000000,11064.19500000,-10957.32000000,3547.62000000,1120.09500000,-16590.46500000,-36040.54500000,19400.98500000,-310.91982245,-321.03415378,399.34781660,-129.46479772,-285.84628337,-182.90904613,64.14181459,-162.77907685,232.05535144
power_01,1,POWER,1,active,7171,50.312086,-34430.94000000,11076.57000000,-11277.94500000,3498.43500000,1126.57500000,-16622.86500000,-36103.77000000,19604.47500000,-252.41905280,-131.48766050,173.71188960,41.78642419,-55.60786952,-5.35638307,4.38946561,-17.56500034,85.29046821
power_01,1,POWER,1,active,7172,50.314086,-34204.63500000,11160.04500000,-11730.28500000,3451.59000000,1150.11000000,-16617.51000000,-36085.77000000,19568.74500000,-24.48758666,-8.69287967,-406.57151720,-43.97290091,20.23927177,10.34148338,-0.32844539,94.46201861,76.13701295
power_01,1,POWER,1,active,7173,50.316086,-33965.82000000,11436.70500000,-11678.80500000,3676.68000000,1406.29500000,-16371.04500000,-36067.32000000,19586.61000000,313.32065866,180.79261163,-421.26290371,56.54595254,142.24718741,120.72391197,42.55096270,-23.53869426,162.62286036
power_01,1,POWER,1,active,7174,50.318086,-33545.56500000,11932.11000000,-11192.53500000,4073.62500000,1823.58000000,-16064.19000000,-36138.91500000,19688.04000000,415.92276274,416.87609752,6.03870243,302.86710205,381.32419123,325.30835612,23.40097418,5.03285895,234.59638065
power_01,1,POWER,1,active,7175,50.320086,-33264.04500000,12154.77000000,-10553.58000000,4330.53000000,1985.17500000,-15997.45500000,-36247.77000000,19735.74000000,451.18355882,452.57182009,395.12386257,338.68195390,371.69053844,254.78911165,-62.23103721,86.91210172,301.64799805
power_01,1,POWER,1,active,7176,50.322086,-33749.41500000,11502.36000000,-10776.73500000,3739.45500000,1331.68500000,-16594.29000000,-36192.15000000,19657.08000000,78.93228789,-51.14519547,294.81654004,-61.52244049,-117.28824444,-175.96740833,-52.24282630,-19.20066842,106.38945142
power_01,1,POWER,1,active,7177,50.324086,-34610.17500000,10698.97500000,-11339.59500000,3086.23500000,712.98000000,-16970.31000000,-35787.06000000,19504.39500000,-716.76890606,-818.95435439,-394.57862977,-727.97115245,-755.98120883,-624.99020308,154.31688885,-119.43893011,539.12503419
power_01,1,POWER,1,active,7178,50.326086,-35019.63000000,10414.03500000,-11754.54000000,2898.58500000,628.11000000,-16884.81000000,-35723.07000000,19428.25500000,-956.38839288,-907.76607216,-742.39771471,-777.16083267,-713.31302779,-453.82424105,285.15628701,-166.39766999,625.30052978
power_01,1,POWER,1,active,7179,50.328086,-34660.66500000,10727.05500000,-11690.05500000,3154.00500000,893.20500000,-16706.56500000,-35837.59500000,19405.53000000,-391.31175052,-285.35363180,-442.36756551,-198.28764062,-115.99816424,35.12829514,37.84237972,-113.95635277,202.53072254
power_01,1,POWER,1,active,7180,50.330086,-34409.38500000,10929.06000000,-11544.34500000,3319.15500000,1037.43000000,-16645.68000000,-35906.04000000,19466.59500000,269.95135713,263.32576233,-20.46983579,225.15671736,245.63949889,180.21159685,-181.49998858,-7.05301132,174.16347103
power_01,1,POWER,1,active,7181,50.332086,-34388.05500000,10978.33500000,-11468.61000000,3354.03000000,1052.82000000,-16654.45500000,-35950.72500000,19455.48000000,399.43477318,388.67539514,231.40997701,340.11090596,311.79041915,193.48354475,-149.01965374,37.14268944,256.38341979
power_01,1,POWER,1,active,7182,50.334086,-34295.31000000,11110.23000000,-11439.40500000,3429.00000000,1117.08000000,-16617.28500000,-35997.07500000,19397.29500000,306.65805136,358.32694247,248.15514566,317.96305358,288.15263794,194.90890157,-156.59680972,22.71301801,236.68432004
power_01,1,POWER,1,active,7183,50.336086,-34101.49500000,11213.01000000,-11444.35500000,3479.58000000,1163.83500000,-16604.19000000,-36038.83500000,19521.85500000,398.08342371,399.43466023,209.65465206,310.30581331,281.73801400,172.44225873,-131.25469895,43.61575244,243.31615918
power_01,1,POWER,1,active,7184,50.338086,-33961.86000000,11240.32500000,-11480.67000000,3527.82000000,1223.37000000,-16545.60000000,-35987.80500000,19590.12000000,391.91591446,317.64959180,146.52819373,259.90713249,246.44475355,163.61440540,-52.65102009,155.66176042,216.79659649
power_01,1,POWER,1,active,7185,50.340086,-34114.00500000,11225.74500000,-11561.40000000,3501.54000000,1225.26000000,-16504.74000000,-35985.51000000,19517.53500000,192.32882753,163.03023344,45.09422768,140.86870734,150.40609371,117.13338106,-4.98704382,116.37206913,116.27757296
power_01,1,POWER,1,active,7186,50.342086,-34361.77500000,11127.24000000,-11677.99500000,3395.16000000,1161.85500000,-16568.64000000,-36124.33500000,19501.33500000,-99.76620242,47.02191580,-11.06463263,17.42252405,41.26298075,39.75178221,-33.52544918,4.87529448,36.83634769
power_01,1,POWER,1,active,7187,50.344086,-34280.73000000,11296.53000000,-11429.19000000,3593.88000000,1322.59500000,-16520.17500000,-36237.46500000,19477.71000000,-196.99354678,-15.85069255,63.35854436,-24.02881897,-16.62846303,-50.50121678,-127.11672099,29.13561662,65.45170251
power_01,1,POWER,1,active,7188,50.346086,-34105.09500000,11414.20500000,-11174.71500000,3763.84500000,1405.62000000,-16519.32000000,-36270.63000000,19614.15000000,5.45037708,63.75080023,303.98770326,107.67641773,40.82111485,-48.96448716,-77.52961226,58.38855611,88.32113358
power_01,1,POWER,1,active,7189,50.348086,-34134.25500000,11271.15000000,-11287.39500000,3597.03000000,1269.67500000,-16581.78000000,-36149.35500000,19673.82000000,17.81368762,-49.15531735,261.06356792,9.53931914,-70.47188831,-81.30823712,71.74625347,96.60244209,82.21258913
power_01,1,POWER,1,active,7190,50.350086,-34151.58000000,11148.48000000,-11395.17000000,3455.95500000,1165.18500000,-16535.11500000,-35814.64500000,19502.05500000,-140.40918640,-305.31983446,-46.37023716,-274.66031375,-272.04319136,-123.94641065,270.31971608,-8.34897490,180.17723310
power_01,1,POWER,1,active,7191,50.352086,-33876.22500000,11291.40000000,-11230.74000000,3581.82000000,1285.11000000,-16387.38000000,-35689.59000000,19473.12000000,-65.43283566,-241.05689692,-41.12758330,-209.69098852,-186.94126171,3.41523454,395.65664861,-187.18092883,166.31279726
power_01,1,POWER,1,active,7192,50.354086,-33671.65500000,11539.39500000,-11012.94000000,3796.15500000,1470.24000000,-16295.08500000,-35853.70500000,19504.26000000,93.50869037,-23.90315124,105.27044775,8.91928075,0.35249436,76.37934065,171.35797513,-108.21259595,73.48799702
power_01,1,POWER,1,active,7193,50.356086,-34008.12000000,11251.30500000,-11459.34000000,3527.68500000,1215.49500000,-16535.88000000,-36040.54500000,19665.00000000,-82.33449833,-68.47413526,-105.95950633,-47.01201289,-43.82597800,-57.75084742,-121.91049707,12.33217956,67.44995686
power_01,1,POWER,1,active,7194,50.358086,-34251.97500000,11147.58000000,-11889.18000000,3414.37500000,1167.97500000,-16569.40500000,-36207.67500000,19604.02500000,-413.71768233,-291.65417451,-545.92763498,-262.84416210,-219.31310827,-206.17676564,-201.11407972,22.22812493,270.37196656
